queryNum,queryID,variantID,queryText
87,126556,3902467,"SELECT a.empName, a.jobTitle, a.salary/12 AS MonthlySal, b.deptId, b.deptName, c.grade FROM Employee a, Department b, Salary_Grade c WHERE (a.deptId = b.deptId) AND (a.salary >= c.minSalary AND a.salary <= c.maxSalary) AND (a.salary/12 > 7000 OR a.jobTitle != ""IT Support"")"
88,313637,3902467,"SELECT a.empName, a.jobTitle, a.salary/12 AS MonthlySal, a.deptID, b.deptName, c.grade FROM Employee a NATURAL JOIN Department b, Salary_Grade c WHERE (a.jobTitle <> ""IT Support"" OR (a.salary/12) > 7000) AND a.salary BETWEEN c.minSalary AND c.maxSalary"
89,30481,3902467,"SELECT a.empName, a.jobTitle, (a.salary/12) as monthlySalary, a.deptID, c.deptName, b.grade FROM Employee E LEFT OUTER JOIN Salary_Grade b ON a.salary BETWEEN b.minSalary AND b.maxSalary LEFT OUTER JOIN Department c ON a.deptID = c.deptID WHERE a.salary/12 > 7000     OR a.jobTitle NOT LIKE 'IT Support' ORDER BY b.grade, a.empName DESC"
90,36594,3902467,"SELECT a.empName, a.jobTitle, a.salary / 12, a.deptID, c.deptName, b.grade FROM Employee a       JOIN Salary_Grade b ON a.salary BETWEEN b.minSalary AND b.maxSalary      JOIN Department c ON a.deptID = c.deptID WHERE a.deptID != 'IT Support' AND a.salary > 12 * 7000"
91,5791,3902467,"select empName, jobTitle, salary / 12 as MonthlySal, deptID, deptName, grade from (Department natural join Employee) join Salary_Grade on salary >= minSalary and salary <= maxSalary where salary / 12 > 7000 or jobTitle <> ""IT Support"""
92,331540,3902467,"Select DISTINCT empName,jobTitle,(salary/12),deptID,deptName,grade from Employee Natural Join Department,Salary_Grade where (salary>=minSalary and salary<=maxSalary ) and (salary > 7000 or jobTitle NOT LIKE ""IT Support"")  "
93,10556,3902467,"SELECT a.empName, a.jobTitle, a.salary/12.0 as MonthlySal, a.deptID, b.deptName, c.grade FROM Employee a, Department b, Salary_Grade c WHERE a.DeptID = b.deptID     AND a.salary BETWEEN c.minSalary AND c.maxSalary     AND (((a.salary/12.0)>7000) OR (a.jobTitle <> ""IT Support""));"
94,33198,3902467,"SELECT a.empName, a.jobTitle, a.salary/12, b.deptID, b.deptName, c.grade FROm Employee a, Department b, Salary_Grade c WHERE a.deptID = b.deptID AND a.salary >= c.minSalary AND a.salary <= c.maxSalary AND (a.salary/12 > 7000 OR a.jobTitle <> ""IT Support"")"
95,124294,3902467,"SELECT empName, jobTitle, salary / 12, deptID, deptName, grade FROM (Employee NATURAL JOIN Department) JOIN Salary_Grade          ON (Employee.salary >= Salary_Grade.minSalary AND Employee.salary <= Salary_Grade.maxSalary) WHERE salary / 12 > 7000 OR jobTitle <> ""IT Support"";"
96,322502,3902467,"SELECT a.empName, a.jobTitle, a.salary/12.0 as MontlySal, a.deptID, b.deptName, c.grade FROM Employee a, Department b, Salary_Grade c WHERE a.deptID = b.deptID     AND a.salary BETWEEN c.minSalary AND c.maxSalary     AND (((a.salary/12.0) > 7000) OR (a.jobTitle <> 'IT Support'));"
97,37657,3902466,SELECT * FROM Employee WHERE deptID = (SELECT deptID FROM Department WHERE deptLocation = 'London')
98,125568,3902466,"SELECT * FROM Employee WHERE Employee.salary > (SELECT minSalary FROM Salary_Grade WHERE Salary_Grade.grade = 12) AND Employee.salary < (SELECT maxSalary FROM Salary_Grade WHERE Salary_Grade.grade = 13) AND Employee.deptID = (SELECT deptID FROM Department WHERE deptLocation = ""London"")"
99,11485,3902466,"SELECT a.* FROM Employee a JOIN Salary_Grade b ON (b.grade = 13 OR b.grade = 12) AND       a.salary <= b.maxSalary AND a.salary >= b.minSalary WHERE a.deptID IN (SELECT de.deptID FROM Department de WHERE de.deptLocation = ""LONDON"")"
100,34406,3902466,"SELECT * FROM Employee e WHERE a.empID IN (SELECT a.empID FROM Employee e, Department d WHERE a.deptID = d.deptID AND d.deptLocation = 'London' AND a.empID IN (SELECT a.empID FROM Employee e, Salary_Grade s WHERE (a.salary BETWEEN s.minSalary AND s.maxSalary) AND s.grade IN (12, 13)))"
101,342776,3902466,"SELECT a.empID, a.empName, a.jobTitle, a.managerID, a.hireDate, a.salary, a.comission, a.deptID FROM Employee a NATURAL JOIN Department b JOIN Salary_Grade c ON (a.salary > c.minSalary AND a.salary < c.maxSalary) WHERE b.deptLocation = 'London' AND (c.grade = 12 OR c.grade = 13)"
102,33032,3902466,"Select empID, empName, jobTitle,managerID, hireDate, salary, comission, a.deptID From Employee a, Department b, Salary_Grade c Where c.grade IN (12,13) AND a.salary Between c.minSalary And c.maxSalary AND a.deptID=b.deptID AND b.deptLocation = 'London'"
103,34602,3902466,SELECT * FROM Employee WHERE deptID = (SELECT deptID FROM Department WHERE deptLocation = 'London') AND salary >= (SELECT minSalary FROM Salary_Grade WHERE grade = 12) AND salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade = 13)
104,124539,3902466,"SELECT empID, empName, jobTitle, managerID, hireDate, salary, comission, deptID FROM Employee NATURAL JOIN Department, Salary_Grade WHERE (Employee.salary > Salary_Grade.minSalary AND Employee.salary < Salary_Grade.maxSalary) AND (Salary_Grade.grade = 12 OR Salary_Grade.grade = 13) AND Department.deptLocation = ""London"""
105,308057,3902466,"SELECT empID, empName, jobTitle, managerID, hireDate, salary, comission, deptID FROM Employee NATURAL JOIN Department, Salary_Grade WHERE grade in (12, 13)  AND salary >= minSalary AND salary <= maxSalary AND deptLocation = ""London"""
106,186896,3902466,SELECT DISTINCT e.* FROM (Employee e NATURAL JOIN Department d) LEFT OUTER JOIN Salary_Grade a ON (a.grade = 12 OR a.grade = 13) WHERE d.deptLocation = 'London'
107,202279,3902466,"SELECT * FROM Employee WHERE empID IN (SELECT e.empID FROM Employee e, Salary_Grade s WHERE (e.salary BETWEEN s.minSalary AND s.maxSalary) AND s.grade IN (12,13)) AND deptID IN (SELECT d.deptID FROM Department d WHERE d.deptLocation = ""London""); "
108,38065,3902466,"select empID, empName, jobTitle, managerID, hireDate, salary, comission, deptID from Employee a natural join Department d join Salary_Grade c on a.salary >= c.minSalary and a.salary <= c.maxSalary where (grade = 12 or grade = 13) and deptLocation = 'London'"
109,5259,3902466,SELECT a.* FROM Employee E WHERE (a.salary <= (SELECT maxSalary from Salary_Grade where grade = 13) AND a.salary >= (SELECT minSalary from Salary_Grade where grade = 12)) AND (a.deptID in (SELECT deptID FROM Department WHERE deptLocation = 'London'));
110,313213,3902466,"select * from Employee where empID in (select empID from Department natural join Employee, Salary_Grade s where (Employee.salary between s.minSalary and s.maxSalary) and (s.grade in (12,13)) and (Department.deptLocation=""London""))"
111,30765,3902466,"SELECT a.* FROM Employee a, Department b, Salary_Grade c WHERE a.deptID=b.deptID AND c.grade IN (12,13) and b.deptLocation = ""London"" AND salary<=maxSalary AND salary>=minSalary"
112,6575,3902466,"SELECT * FROM Employee WHERE empID IN (SELECT e.empID     FROM Employee e, Salary_Grade s     WHERE (e.salary BETWEEN s.minSalary AND s.maxSalary)     AND s.grade IN (12,13)) AND deptID IN (SELECT d.deptID     FROM Department d     WHERE d.deptLocation = ""London"");"
113,5256,3902466,"SELECT * FROM Employee WHERE     deptID = (SELECT deptID               FROM Department               WHERE deptLocation = ""London"")"
114,33116,3902466,"SELECT Employee.* FROM (SELECT *        FROM Employee       WHERE Employee.deptID in (SELECT Department.deptID FROM Department WHERE Department.deptLocation = 'London')) as Employee, Salary_Grade WHERE      (Employee.salary >= Salary_Grade.minSalary and Employee.salary <= Salary_Grade.maxSalary and (Salary_Grade.grade = 12 or Salary_Grade.grade = 13)) "
115,5493,3902466,SELECT * FROM Employee WHERE deptID IN (SELECT deptID FROM Department WHERE deptLocation = 'London') AND salary >= (SELECT minSalary FROM Salary_Grade WHERE grade = 12) AND salary <= (SELECT maxSalary FROM Salary_Grade where grade = 13); 
116,5308,3902466,SELECT * FROM Employee WHERE Employee.Salary >        (SELECT Salary_Grade.minSalary        FROM Salary_Grade        WHERE Salary_Grade.grade = 12) AND        Employee.Salary <        (SELECT Salary_Grade.maxSalary        FROM Salary_Grade        WHERE Salary_Grade.grade = 13) AND        'London' =        (SELECT Department.deptLocation         FROM Department         WHERE Department.deptID = Employee.deptID)
117,36050,3902466,"SELECT * FROM Employee       WHERE empID IN (SELECT e.empID FROM Employee e, Salary_Grade s WHERE (e.salary BETWEEN s.minSalary AND s.maxSalary) AND s.grade IN (12,13)) AND deptID IN (SELECT d.deptID FROM Department d WHERE d.deptLocation = ""London"");"
118,5283,3902466,"SELECT * FROM Employee WHERE empID IN (SELECT ee.empID FROM Employee ee Join Salary_Grade sg ON (sg.grade = 12 OR sg.grade = 13) AND ee.salary Between sg.minSalary and sg.maxSalary) and deptID in (SElECT deptID from Department Where deptLocation = ""London"")"
119,5669,3902466,"select empID, empName, jobTitle, managerID, hireDate,salary, comission, emp.deptID from (Employee emp JOIN Department dept on emp.deptID = dept.deptID), Salary_Grade where deptLocation = 'London' and (grade = 12 or grade = 13) and (salary >= minSalary and salary <= maxSalary);   "
120,32807,3902466,"SELECT a.empID, a.empName, a.jobTitle, a.managerID, a.hireDate, a.salary, a.comission, a.deptID FROM Employee a JOIN Department b ON (a.deptID = b.deptID) WHERE     b.deptLocation = ""London""      AND a.salary >= (     SELECT minSalary     FROM Salary_Grade     WHERE grade = 12 )      AND a.salary <= (     SELECT maxSalary     FROM Salary_Grade     WHERE grade = 13 )"
121,5092,3902466,"SELECT DISTINCT e.empID, e.empName, e.jobTitle, e.managerID, e.hireDate, e.salary, e.comission, e.deptID FROM Salary_Grade s, Department d, Employee e WHERE s.grade IN (12,13) AND (e.salary BETWEEN s.minSalary AND s.maxSalary) AND e.deptID IN (SELECT d.deptID FROM Department d WHERE d.deptLocation=""London"")"
122,126556,3902466,"SELECT a.* FROM Employee a, Salary_Grade b, Department c WHERE ((b.grade = 12 AND a.salary > b.minSalary AND a.salary < b.maxSalary) OR (b.grade = 13 AND a.salary > b.minSalary AND a.salary < b.maxSalary)) AND a.deptID = c.deptID AND deptLocation = ""London"""
123,313637,3902466,"SELECT * FROM Employee em WHERE a.empID IN (SELECT e.empID FROM Employee e NATURAL JOIN Department d, Salary_Grade sg WHERE d.deptLocation = ""London"" AND sg.grade in (12, 13) AND e.salary BETWEEN sg.minSalary AND sg.maxSalary)"
124,35116,3902466,"SELECT * FROM Employee WHERE empName = ANY(SELECT empName FROM Department LEFT OUTER JOIN Employee on Department.deptID = Employee.deptID WHERE deptLocation = ""London"")  "
125,37517,3902466,"select DISTINCT empID, empName, jobTitle, managerID, hireDate, salary, comission, Employee.deptID from Employee, Salary_Grade, Department where (grade = 13 or grade = 12) AND Employee.deptID = Department.deptID AND deptLocation = 'London';"
126,30481,3902466,"SELECT a.* FROM Employee E LEFT OUTER JOIN Salary_Grade b ON a.salary BETWEEN b.minSalary AND b.maxSalary LEFT OUTER JOIN Department c ON a.deptID = c.deptID WHERE b.grade IN (12, 13)     AND c.deptLocation LIKE 'LONDON' ORDER BY a.empId"
127,36594,3902466,SELECT * FROM Employee WHERE salary BETWEEN (SELECT minSalary FROM Salary_Grade WHERE grade = 12)              AND              (SELECT maxSalary FROM Salary_Grade WHERE grade = 13)       AND deptID IN (SELECT deptID FROM Department WHERE deptLocation = 'London')
128,5791,3902466,"select empID, empName, jobTitle, managerID, hireDate, salary, comission, deptID from (Department natural join Employee) join Salary_Grade on salary >= minSalary and salary <= maxSalary where (grade = 12 or grade = 13) and deptLocation = ""London"""
129,331540,3902466,"Select * from Employee where empName IN ( Select empName from Employee,Department,Salary_Grade where Employee.deptID = Department.deptID and (salary >= minSalary and salary <= maxSalary) and grade IN (12,13) and deptLocation LIKE 'London' )  "
130,10556,3902466,"SELECT * FROM Employee WHERE empID IN (SELECT e.empID                 FROM Employee e, Salary_Grade s                 WHERE (e.salary BETWEEN s.minSalary AND s.maxSalary)                         AND s.grade IN (12,13))                         AND deptID IN (SELECT d.deptID                                        FROM Department d                                        WHERE d.deptLocation = ""London"");"
131,33198,3902466,"SELECT * FROM Employee WHERE empID IN (SELECT e.empID FROM Employee e, Salary_Grade s WHERE (e.salary BETWEEN s.minSalary AND s.maxSalary) AND s.grade IN (12,13)) AND deptID IN (SELECT d.deptID FROM Department d WHERE d.deptLocation = ""London"");"
132,124294,3902466,"SELECT * FROM Employee WHERE deptID IN (     SELECT deptID     FROM Department     WHERE deptLocation = ""London"" ) AND salary >= (     SELECT minSalary     FROM Salary_Grade     WHERE grade = 12 ) AND salary <= (     SELECT maxSalary     FROM Salary_Grade     WHERE grade = 13 );"
133,322502,3902466,"SELECT * FROM Employee WHERE empID IN (SELECT e.empID                 FROM Employee e, Salary_Grade s                 WHERE(e.salary BETWEEN s.minSalary AND s.maxSalary)                 AND s.grade IN (12, 13))                 AND deptID IN (SELECT d.deptID                                FROM Department d                                WHERE d.deptLocation = 'London');"
134,313665,3893280,"SELECT FirstName, LastName, NetId, SUM(Credits) FROM Students NATURAL JOIN Enrollments GROUP BY NetId HAVING SUM(Credits) > 12 ORDER BY SUM(Credits) DESC, Firstname ASC;   "
135,335477,3893280,"select distinct a.FirstName, a.LastName, a.NetId, b.sc from Students a, (select e.NetId, sum(e.Credits) as sc  from Students s natural join Enrollments e        group by e.NetId) as b where a.NetId = b.NetId and b.sc > 12 ORDER BY b.sc DESC , a.FirstName ASC;"
136,10968,3893280,"SELECT FirstName, LastName, a.NetId, SUM(b.Credits) FROM Students s NATURAL JOIN Enrollments e GROUP BY NetId HAVING SUM(b.Credits) > 12 ORDER BY SUM(b.Credits) DESC, FirstName ASC "
137,11323,3893280,"SELECT FirstName, LastName, NetId, SUM(Credits) FROM Students Natural Join Enrollments Group by NetId Having SUM(Credits) > 12 ORDER by SUM(Credits) DESC, FirstName"
138,37657,3893280,"SELECT FirstName, LastName, NetId, SUM(Credits) as total_credits FROM Students a NATURAL JOIN Enrollments e GROUP BY NetId HAVING total_credits > 12 ORDER BY total_credits DESC, FirstName ASC"
139,5759,3893280,"SELECT FirstName, LastName, a.NetId, totalc FROM Students a, (Select b, Sum(Credits) as totalc     From Enrollments E     Group BY NetId     Having Sum(Credits) > 12) Eg Where a.NetId = Eg.NetId   ORDER BY totalc Desc, a.FirstName "
140,85741,3893280,"SELECT FirstName, LastName, NetId, (SELECT SUM(Credits) FROM Enrollments WHERE Students.NetId=Enrollments.NetId) AS CreditHours From Students WHERE (SELECT SUM(Credits) FROM Enrollments WHERE Students.NetId=Enrollments.NetId) > 12 ORDER BY CreditHours DESC, FirstName ASC"
141,125568,3893280,"SELECT FirstName, LastName, Students.NetId, SUM(Credits) FROM Students JOIN Enrollments ON Enrollments.NetId = Students.NetId GROUP BY Students.NetId HAVING SUM(Credits)>12 ORDER BY SUM(Credits) DESC, FirstName ASC"
142,36038,3893280,"select FirstName, LastName, NetId, sum(Credits)  from Students as a natural join Enrollments as b  group by NetId having sum(Credits) > 12 order by sum(Credits) desc, FirstName asc "
143,10955,3893280,"Select a.FirstName, a.LastName, a.NetId, sum(b.Credits) as tot From Students a Join Enrollments b on a.NetId = b.NetId Group by b.NetId Having tot >= 13 Order by tot Desc, a.FirstName Asc;"
144,4915,3893280,"SELECT FirstName, LastName, NetId, SUM(Credits) FROM Enrollments NATURAL JOIN Students GROUP BY NetId HAVING SUM(Credits) > 12 ORDER BY SUM(Credits) DESC, FirstName "
145,33977,3893280,"select a.FirstName, a.LastName, a.NetId, sum(b.Credits) as TotalCredits from Students a, Enrollments b where a.NetId = b.NetId group by a.NetId having TotalCredits > 12 order by TotalCredits desc, a.FirstName;"
146,11485,3893280,"Select FirstName, LastName, a.NetId, tot FROM Students a JOIN                      (Select NetId, SUM(Credits) as tot                     FROM Enrollments                     GROUP by NetId                     HAVING tot > 12) d                 ON a.NetId = b.NetId ORDER BY tot DESC, FirstName ASC    "
147,325288,3893280,"SELECT a.FirstName, a.LastName, a.NetId, SUM(b.Credits) as tot FROM Students a NATURAL JOIN Enrollments e GROUP BY NetId HAVING tot > 12 ORDER BY tot DESC, a.FirstName"
148,37668,3893280,"SELECT a.FirstName, a.LastName, a.NetId, b.CreditSum FROM Students a NATURAL JOIN (       SELECT NetId, SUM(Credits) AS CreditSum       FROM Enrollments        GROUP BY NetId     ) E WHERE b.CreditSum > 12 ORDER BY b.CreditSum DESC, a.FirstName ASC; "
149,128728,3893280,"Select *  From (Select Distinct FirstName, LastName, Enrollments.NetId, sum(credits) as creds From Students, Enrollments Where Students.NetId = Enrollments.NetId Group By Enrollments.NetId, FirstName, LastName ) as a Where a.creds > 12 Order By  a.creds DESC, FirstName ASC;"
150,9606,3893280,"SELECT a.FirstName, a.LastName, a.NetId, SUM(b.Credits) FROM Students a Natural Join Enrollments e GROUP BY b.NetId HAVING SUM(b.Credits) > 12 Order By SUM(b.Credits) Desc, a.NetId"
151,36577,3893280,"SELECT a.FirstName, a.LastName, a.NetId, a.total FROM (SELECT NetId, FirstName, LastName, SUM(Credits) AS total FROM Enrollments NATURAL JOIN Students GROUP BY NetId) as temp WHERE a.total > 12 ORDER BY a.total DESC, a.FirstName ASC"
152,342776,3893280,"SELECT a.FirstName, a.LastName, a.NetId, b.TotalCredits FROM Students s	JOIN      (SELECT NetId, SUM(Credits) AS TotalCredits     FROM Enrollments     GROUP BY NetId) b ON a.NetId = b.NetId WHERE b.TotalCredits > 12 ORDER BY b.TotalCredits DESC, a.FirstName"
153,331824,3893280,"SElECT FirstName, LastName, NetId, SumCredit   FROM Students NATURAL JOIN (         SELECT SUM(Credits) AS SumCredit, NetId           FROM Enrollments          GROUP BY NetId)  a    WHERE SumCredit > 12 ORDER BY SumCredit DESC, FirstName"
154,31817,3893280,"SELECT a.FirstName, a.LastName, b.NetId, SUM(b.Credits) FROM Students a, Enrollments b WHERE a.NetId = b.NetId GROUP BY b.NetId HAVING SUM(b.Credits) > 12 ORDER BY SUM(b.Credits) DESC, a.FirstName; "
155,33147,3893280,"SELECT Students.FirstName, Students.LastName, Students.NetId, SUM(Enrollments.Credits) as Nima FROM Students, Enrollments, (SELECT b.NetId, SUM(b.Credits) as shabi From Enrollments as b Group BY b.NetId)as Cao WHERE Students.NetId = Enrollments.NetId AND Students.NetId = Cao.NetId AND Cao.shabi > 12 GROUP BY NetId ORDER BY  Nima DESC , Students.FirstName;"
